date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,Hour,Month,PowerFactorRatio,HighLoad
2018-01-20 20:15:00,39.53,0.25,2.38,0.02,100.0,99.82,72900,Weekend,Saturday,Medium_Load,20,January,1.0018032458425166,0
2018-01-20 20:30:00,38.41,0.18,3.31,0.02,100.0,99.63,73800,Weekend,Saturday,Medium_Load,20,January,1.003713740841112,0
2018-01-20 20:45:00,39.46,0.25,2.88,0.02,100.0,99.73,74700,Weekend,Saturday,Medium_Load,20,January,1.002707309736288,0
2018-01-20 21:00:00,40.14,0.22,1.98,0.02,100.0,99.88,75600,Weekend,Saturday,Medium_Load,21,January,1.001201441730076,0
2018-01-20 21:15:00,36.5,0.14,5.22,0.02,100.0,98.99,76500,Weekend,Saturday,Medium_Load,21,January,1.0102030508132136,0
2018-01-20 21:30:00,40.39,0.43,1.8,0.02,99.99,99.9,77400,Weekend,Saturday,Medium_Load,21,January,1.000900900900901,0
2018-01-20 21:45:00,39.35,0.22,2.56,0.02,100.0,99.79,78300,Weekend,Saturday,Medium_Load,21,January,1.0021044192804889,0
2018-01-20 22:00:00,37.8,0.22,4.07,0.02,100.0,99.43,79200,Weekend,Saturday,Medium_Load,22,January,1.0057326762546515,0
2018-01-20 22:15:00,40.14,11.88,0.94,0.02,95.89,99.97,80100,Weekend,Saturday,Maximum_Load,22,January,0.9591877563268981,0
2018-01-20 22:30:00,37.76,26.64,0.0,0.02,81.71,100.0,81000,Weekend,Saturday,Maximum_Load,22,January,0.8170999999999999,0
2018-01-20 22:45:00,30.1,22.64,0.0,0.01,79.92,100.0,81900,Weekend,Saturday,Maximum_Load,22,January,0.7992,0
2018-01-20 23:00:00,28.08,21.78,0.0,0.01,79.02,100.0,82800,Weekend,Saturday,Maximum_Load,23,January,0.7902,0
2018-01-20 23:15:00,28.08,21.96,0.0,0.01,78.77,100.0,83700,Weekend,Saturday,Light_Load,23,January,0.7877,0
2018-01-20 23:30:00,28.33,22.57,0.0,0.01,78.21,100.0,84600,Weekend,Saturday,Light_Load,23,January,0.7820999999999999,0
2018-01-20 23:45:00,38.2,29.16,0.0,0.02,79.49,100.0,85500,Weekend,Saturday,Light_Load,23,January,0.7948999999999999,0
2018-01-20 00:00:00,39.28,30.1,0.0,0.02,79.37,100.0,0,Weekend,Saturday,Light_Load,0,January,0.7937000000000001,0
2018-01-21 00:15:00,33.88,25.2,0.0,0.02,80.24,100.0,900,Weekend,Sunday,Light_Load,0,January,0.8024,0
2018-01-21 00:30:00,38.09,29.23,0.0,0.02,79.33,100.0,1800,Weekend,Sunday,Light_Load,0,January,0.7933,0
2018-01-21 00:45:00,39.82,29.95,0.0,0.02,79.92,100.0,2700,Weekend,Sunday,Light_Load,0,January,0.7992,0
2018-01-21 01:00:00,37.44,27.9,0.0,0.02,80.18,100.0,3600,Weekend,Sunday,Light_Load,1,January,0.8018000000000001,0
2018-01-21 01:15:00,40.43,30.89,0.0,0.02,79.46,100.0,4500,Weekend,Sunday,Light_Load,1,January,0.7946,0
2018-01-21 01:30:00,39.64,30.1,0.0,0.02,79.64,100.0,5400,Weekend,Sunday,Light_Load,1,January,0.7964,0
2018-01-21 01:45:00,37.91,28.44,0.0,0.02,79.99,100.0,6300,Weekend,Sunday,Light_Load,1,January,0.7998999999999999,0
2018-01-21 02:00:00,40.93,31.36,0.0,0.02,79.38,100.0,7200,Weekend,Sunday,Light_Load,2,January,0.7938,0
2018-01-21 02:15:00,37.48,28.8,0.0,0.02,79.29,100.0,8100,Weekend,Sunday,Light_Load,2,January,0.7929,0
2018-01-21 02:30:00,34.92,26.14,0.0,0.02,80.05,100.0,9000,Weekend,Sunday,Light_Load,2,January,0.8005,0
2018-01-21 02:45:00,40.03,30.24,0.0,0.02,79.79,100.0,9900,Weekend,Sunday,Light_Load,2,January,0.7979,0
2018-01-21 03:00:00,40.79,31.21,0.0,0.02,79.42,100.0,10800,Weekend,Sunday,Light_Load,3,January,0.7942,0
2018-01-21 03:15:00,38.38,28.84,0.0,0.02,79.94,100.0,11700,Weekend,Sunday,Light_Load,3,January,0.7994,0
2018-01-21 03:30:00,40.5,30.85,0.0,0.02,79.55,100.0,12600,Weekend,Sunday,Light_Load,3,January,0.7955,0
2018-01-21 03:45:00,38.56,29.09,0.0,0.02,79.83,100.0,13500,Weekend,Sunday,Light_Load,3,January,0.7983,0
2018-01-21 04:00:00,38.2,28.87,0.0,0.02,79.78,100.0,14400,Weekend,Sunday,Light_Load,4,January,0.7978000000000001,0
2018-01-21 04:15:00,41.04,31.28,0.0,0.02,79.53,100.0,15300,Weekend,Sunday,Light_Load,4,January,0.7953,0
2018-01-21 04:30:00,37.33,27.76,0.0,0.02,80.24,100.0,16200,Weekend,Sunday,Light_Load,4,January,0.8024,0
2018-01-21 04:45:00,41.15,31.57,0.0,0.02,79.34,100.0,17100,Weekend,Sunday,Light_Load,4,January,0.7934,0
2018-01-21 05:00:00,40.1,31.18,0.0,0.02,78.94,100.0,18000,Weekend,Sunday,Light_Load,5,January,0.7894,0
2018-01-21 05:15:00,33.37,25.6,0.0,0.02,79.34,100.0,18900,Weekend,Sunday,Light_Load,5,January,0.7934,0
2018-01-21 05:30:00,19.37,15.66,0.0,0.01,77.76,100.0,19800,Weekend,Sunday,Light_Load,5,January,0.7776000000000001,0
2018-01-21 05:45:00,5.0,5.44,0.0,0.0,67.67,100.0,20700,Weekend,Sunday,Light_Load,5,January,0.6767,0
2018-01-21 06:00:00,5.15,5.65,0.0,0.0,67.36,100.0,21600,Weekend,Sunday,Light_Load,6,January,0.6736,0
2018-01-21 06:15:00,4.9,5.65,0.0,0.0,65.52,100.0,22500,Weekend,Sunday,Light_Load,6,January,0.6552,0
2018-01-21 06:30:00,4.93,5.76,0.0,0.0,65.02,100.0,23400,Weekend,Sunday,Light_Load,6,January,0.6502,0
2018-01-21 06:45:00,4.86,5.83,0.0,0.0,64.03,100.0,24300,Weekend,Sunday,Light_Load,6,January,0.6403,0
2018-01-21 07:00:00,4.79,5.72,0.0,0.0,64.2,100.0,25200,Weekend,Sunday,Light_Load,7,January,0.642,0
2018-01-21 07:15:00,4.72,5.83,0.0,0.0,62.92,100.0,26100,Weekend,Sunday,Light_Load,7,January,0.6292,0
2018-01-21 07:30:00,4.75,6.05,0.0,0.0,61.75,100.0,27000,Weekend,Sunday,Light_Load,7,January,0.6175,0
2018-01-21 07:45:00,4.79,6.08,0.0,0.0,61.88,100.0,27900,Weekend,Sunday,Light_Load,7,January,0.6188,0
2018-01-21 08:00:00,4.79,6.16,0.0,0.0,61.39,100.0,28800,Weekend,Sunday,Light_Load,8,January,0.6139,0
2018-01-21 08:15:00,4.79,5.8,0.0,0.0,63.68,100.0,29700,Weekend,Sunday,Light_Load,8,January,0.6368,0
2018-01-21 08:30:00,4.72,5.65,0.0,0.0,64.11,100.0,30600,Weekend,Sunday,Light_Load,8,January,0.6411,0
2018-01-21 08:45:00,4.79,5.47,0.36,0.0,65.88,99.72,31500,Weekend,Sunday,Light_Load,8,January,0.6606498194945848,0
2018-01-21 09:00:00,5.04,0.0,20.38,0.0,100.0,24.01,32400,Weekend,Sunday,Light_Load,9,January,4.164931278633902,0
2018-01-21 09:15:00,5.11,0.0,25.81,0.0,100.0,19.42,33300,Weekend,Sunday,Light_Load,9,January,5.1493305870236865,0
2018-01-21 09:30:00,5.15,0.0,25.96,0.0,100.0,19.46,34200,Weekend,Sunday,Light_Load,9,January,5.138746145940391,0
2018-01-21 09:45:00,5.15,0.0,25.96,0.0,100.0,19.46,35100,Weekend,Sunday,Light_Load,9,January,5.138746145940391,0
2018-01-21 10:00:00,5.18,0.0,25.85,0.0,100.0,19.65,36000,Weekend,Sunday,Light_Load,10,January,5.089058524173028,0
2018-01-21 10:15:00,5.15,0.0,25.56,0.0,100.0,19.75,36900,Weekend,Sunday,Light_Load,10,January,5.063291139240507,0
2018-01-21 10:30:00,5.15,0.0,25.74,0.0,100.0,19.62,37800,Weekend,Sunday,Light_Load,10,January,5.09683995922528,0
2018-01-21 10:45:00,5.15,0.0,25.56,0.0,100.0,19.75,38700,Weekend,Sunday,Light_Load,10,January,5.063291139240507,0
2018-01-21 11:00:00,5.15,0.0,25.56,0.0,100.0,19.75,39600,Weekend,Sunday,Light_Load,11,January,5.063291139240507,0
2018-01-21 11:15:00,5.0,0.0,8.46,0.0,100.0,50.88,40500,Weekend,Sunday,Light_Load,11,January,1.9654088050314464,0
2018-01-21 11:30:00,4.93,0.0,7.42,0.0,100.0,55.34,41400,Weekend,Sunday,Light_Load,11,January,1.8070112034694614,0
2018-01-21 11:45:00,4.9,0.0,7.49,0.0,100.0,54.75,42300,Weekend,Sunday,Light_Load,11,January,1.82648401826484,0
2018-01-21 12:00:00,4.9,0.0,7.31,0.0,100.0,55.68,43200,Weekend,Sunday,Light_Load,12,January,1.7959770114942528,0
2018-01-21 12:15:00,5.08,0.0,19.91,0.0,100.0,24.72,44100,Weekend,Sunday,Light_Load,12,January,4.045307443365696,0
2018-01-21 12:30:00,5.18,0.0,25.38,0.0,100.0,20.0,45000,Weekend,Sunday,Light_Load,12,January,5.0,0
2018-01-21 12:45:00,5.22,0.0,25.31,0.0,100.0,20.2,45900,Weekend,Sunday,Light_Load,12,January,4.9504950495049505,0
2018-01-21 13:00:00,5.11,0.0,25.38,0.0,100.0,19.74,46800,Weekend,Sunday,Light_Load,13,January,5.065856129685917,0
2018-01-21 13:15:00,5.11,0.0,25.67,0.0,100.0,19.52,47700,Weekend,Sunday,Light_Load,13,January,5.122950819672131,0
2018-01-21 13:30:00,5.11,0.0,25.85,0.0,100.0,19.39,48600,Weekend,Sunday,Light_Load,13,January,5.157297576070139,0
2018-01-21 13:45:00,5.11,0.0,25.78,0.0,100.0,19.44,49500,Weekend,Sunday,Light_Load,13,January,5.144032921810699,0
2018-01-21 14:00:00,5.18,0.0,25.67,0.0,100.0,19.78,50400,Weekend,Sunday,Light_Load,14,January,5.055611729019211,0
2018-01-21 14:15:00,5.08,0.0,25.74,0.0,100.0,19.36,51300,Weekend,Sunday,Light_Load,14,January,5.1652892561983474,0
2018-01-21 14:30:00,5.15,0.0,25.7,0.0,100.0,19.65,52200,Weekend,Sunday,Light_Load,14,January,5.089058524173028,0
2018-01-21 14:45:00,5.08,0.0,25.67,0.0,100.0,19.41,53100,Weekend,Sunday,Light_Load,14,January,5.151983513652756,0
2018-01-21 15:00:00,5.11,0.0,25.74,0.0,100.0,19.47,54000,Weekend,Sunday,Light_Load,15,January,5.136106831022086,0
2018-01-21 15:15:00,5.11,0.0,25.81,0.0,100.0,19.42,54900,Weekend,Sunday,Light_Load,15,January,5.1493305870236865,0
2018-01-21 15:30:00,5.15,0.0,25.7,0.0,100.0,19.65,55800,Weekend,Sunday,Light_Load,15,January,5.089058524173028,0
2018-01-21 15:45:00,5.08,0.0,25.7,0.0,100.0,19.39,56700,Weekend,Sunday,Light_Load,15,January,5.157297576070139,0
2018-01-21 16:00:00,5.11,0.0,25.56,0.0,100.0,19.6,57600,Weekend,Sunday,Light_Load,16,January,5.1020408163265305,0
2018-01-21 16:15:00,5.11,0.0,25.49,0.0,100.0,19.66,58500,Weekend,Sunday,Light_Load,16,January,5.08646998982706,0
2018-01-21 16:30:00,5.18,0.0,25.6,0.0,100.0,19.83,59400,Weekend,Sunday,Light_Load,16,January,5.0428643469490675,0
2018-01-21 16:45:00,5.08,0.0,25.7,0.0,100.0,19.39,60300,Weekend,Sunday,Light_Load,16,January,5.157297576070139,0
2018-01-21 17:00:00,5.08,0.0,25.6,0.0,100.0,19.46,61200,Weekend,Sunday,Light_Load,17,January,5.138746145940391,0
2018-01-21 17:15:00,5.08,0.0,26.03,0.0,100.0,19.15,62100,Weekend,Sunday,Light_Load,17,January,5.221932114882507,0
2018-01-21 17:30:00,5.0,0.0,26.35,0.0,100.0,18.64,63000,Weekend,Sunday,Light_Load,17,January,5.364806866952789,0
2018-01-21 17:45:00,5.0,0.0,26.71,0.0,100.0,18.4,63900,Weekend,Sunday,Light_Load,17,January,5.434782608695652,0
2018-01-21 18:00:00,4.97,0.0,26.89,0.0,100.0,18.17,64800,Weekend,Sunday,Light_Load,18,January,5.5035773252614195,0
2018-01-21 18:15:00,4.75,0.0,10.91,0.0,100.0,39.92,65700,Weekend,Sunday,Light_Load,18,January,2.50501002004008,0
2018-01-21 18:30:00,4.75,0.0,9.43,0.0,100.0,44.99,66600,Weekend,Sunday,Light_Load,18,January,2.222716159146477,0
2018-01-21 18:45:00,4.93,0.0,23.04,0.0,100.0,20.92,67500,Weekend,Sunday,Light_Load,18,January,4.780114722753345,0
2018-01-21 19:00:00,4.97,0.0,27.0,0.0,100.0,18.1,68400,Weekend,Sunday,Light_Load,19,January,5.524861878453038,0
2018-01-21 19:15:00,5.04,0.0,27.0,0.0,100.0,18.35,69300,Weekend,Sunday,Light_Load,19,January,5.449591280653951,0
2018-01-21 19:30:00,4.97,0.0,26.96,0.0,100.0,18.13,70200,Weekend,Sunday,Light_Load,19,January,5.515719801434088,0
2018-01-21 19:45:00,4.97,0.0,27.07,0.0,100.0,18.06,71100,Weekend,Sunday,Light_Load,19,January,5.537098560354375,0
2018-01-21 20:00:00,4.64,0.0,23.69,0.0,100.0,19.22,72000,Weekend,Sunday,Light_Load,20,January,5.202913631633715,0
2018-01-21 20:15:00,4.46,0.0,21.92,0.0,100.0,19.94,72900,Weekend,Sunday,Light_Load,20,January,5.015045135406218,0
2018-01-21 20:30:00,5.0,0.0,26.46,0.0,100.0,18.57,73800,Weekend,Sunday,Light_Load,20,January,5.385029617662897,0
2018-01-21 20:45:00,4.14,0.0,17.93,0.0,100.0,22.5,74700,Weekend,Sunday,Light_Load,20,January,4.444444444444445,0
2018-01-21 21:00:00,5.0,0.0,27.11,0.0,100.0,18.14,75600,Weekend,Sunday,Light_Load,21,January,5.512679162072767,0
2018-01-21 21:15:00,4.28,0.0,19.84,0.0,100.0,21.09,76500,Weekend,Sunday,Light_Load,21,January,4.74158368895211,0
2018-01-21 21:30:00,4.61,0.0,23.62,0.0,100.0,19.16,77400,Weekend,Sunday,Light_Load,21,January,5.219206680584551,0
2018-01-21 21:45:00,4.61,0.0,22.07,0.0,100.0,20.45,78300,Weekend,Sunday,Light_Load,21,January,4.88997555012225,0
2018-01-21 22:00:00,4.32,0.0,20.3,0.0,100.0,20.81,79200,Weekend,Sunday,Light_Load,22,January,4.805382027871216,0
2018-01-21 22:15:00,4.68,1.22,15.66,0.0,96.77,28.63,80100,Weekend,Sunday,Light_Load,22,January,3.380020957038072,0
2018-01-21 22:30:00,3.85,3.06,0.0,0.0,78.28,100.0,81000,Weekend,Sunday,Light_Load,22,January,0.7828,0
2018-01-21 22:45:00,4.46,3.92,0.0,0.0,75.11,100.0,81900,Weekend,Sunday,Light_Load,22,January,0.7511,0
2018-01-21 23:00:00,4.0,2.99,0.0,0.0,80.1,100.0,82800,Weekend,Sunday,Light_Load,23,January,0.8009999999999999,0
2018-01-21 23:15:00,4.07,3.1,0.0,0.0,79.55,100.0,83700,Weekend,Sunday,Light_Load,23,January,0.7955,0
2018-01-21 23:30:00,4.32,3.56,0.0,0.0,77.17,100.0,84600,Weekend,Sunday,Light_Load,23,January,0.7717,0
2018-01-21 23:45:00,3.82,2.81,0.0,0.0,80.55,100.0,85500,Weekend,Sunday,Light_Load,23,January,0.8055,0
2018-01-21 00:00:00,4.39,3.74,0.0,0.0,76.12,100.0,0,Weekend,Sunday,Light_Load,0,January,0.7612000000000001,0
2018-01-22 00:15:00,4.0,3.06,0.0,0.0,79.42,100.0,900,Weekday,Monday,Light_Load,0,January,0.7942,0
2018-01-22 00:30:00,4.0,3.31,0.0,0.0,77.04,100.0,1800,Weekday,Monday,Light_Load,0,January,0.7704000000000001,0
2018-01-22 00:45:00,4.39,4.03,0.0,0.0,73.67,100.0,2700,Weekday,Monday,Light_Load,0,January,0.7367,0
2018-01-22 01:00:00,3.89,3.06,0.0,0.0,78.6,100.0,3600,Weekday,Monday,Light_Load,1,January,0.7859999999999999,0
2018-01-22 01:15:00,4.25,3.82,0.0,0.0,74.37,100.0,4500,Weekday,Monday,Light_Load,1,January,0.7437,0
2018-01-22 01:30:00,4.21,3.82,0.0,0.0,74.06,100.0,5400,Weekday,Monday,Light_Load,1,January,0.7406,0
2018-01-22 01:45:00,3.96,3.28,0.0,0.0,77.01,100.0,6300,Weekday,Monday,Light_Load,1,January,0.7701,0
2018-01-22 02:00:00,4.36,4.18,0.0,0.0,72.19,100.0,7200,Weekday,Monday,Light_Load,2,January,0.7219,0
2018-01-22 02:15:00,4.03,3.35,0.0,0.0,76.9,100.0,8100,Weekday,Monday,Light_Load,2,January,0.769,0
2018-01-22 02:30:00,3.85,3.06,0.0,0.0,78.28,100.0,9000,Weekday,Monday,Light_Load,2,January,0.7828,0
2018-01-22 02:45:00,4.46,4.18,0.0,0.0,72.96,100.0,9900,Weekday,Monday,Light_Load,2,January,0.7295999999999999,0
2018-01-22 03:00:00,4.0,3.31,0.0,0.0,77.04,100.0,10800,Weekday,Monday,Light_Load,3,January,0.7704000000000001,0
2018-01-22 03:15:00,3.92,3.24,0.0,0.0,77.08,100.0,11700,Weekday,Monday,Light_Load,3,January,0.7707999999999999,0
2018-01-22 03:30:00,4.54,4.36,0.0,0.0,72.13,100.0,12600,Weekday,Monday,Light_Load,3,January,0.7212999999999999,0
2018-01-22 03:45:00,3.92,3.31,0.0,0.0,76.41,100.0,13500,Weekday,Monday,Light_Load,3,January,0.7641,0
2018-01-22 04:00:00,3.92,3.28,0.0,0.0,76.69,100.0,14400,Weekday,Monday,Light_Load,4,January,0.7669,0
2018-01-22 04:15:00,4.5,4.18,0.0,0.0,73.27,100.0,15300,Weekday,Monday,Light_Load,4,January,0.7326999999999999,0
2018-01-22 04:30:00,3.96,3.2,0.0,0.0,77.78,100.0,16200,Weekday,Monday,Light_Load,4,January,0.7778,0
2018-01-22 04:45:00,3.89,3.2,0.0,0.0,77.23,100.0,17100,Weekday,Monday,Light_Load,4,January,0.7723,0
2018-01-22 05:00:00,4.43,4.1,0.0,0.0,73.39,100.0,18000,Weekday,Monday,Light_Load,5,January,0.7339,0
2018-01-22 05:15:00,3.92,3.24,0.0,0.0,77.08,100.0,18900,Weekday,Monday,Light_Load,5,January,0.7707999999999999,0
2018-01-22 05:30:00,3.96,3.06,0.0,0.0,79.13,100.0,19800,Weekday,Monday,Light_Load,5,January,0.7913,0
2018-01-22 05:45:00,4.43,4.07,0.0,0.0,73.64,100.0,20700,Weekday,Monday,Light_Load,5,January,0.7364,0
2018-01-22 06:00:00,3.92,3.28,0.0,0.0,76.69,100.0,21600,Weekday,Monday,Light_Load,6,January,0.7669,0
2018-01-22 06:15:00,3.85,3.13,0.0,0.0,77.59,100.0,22500,Weekday,Monday,Light_Load,6,January,0.7759,0
2018-01-22 06:30:00,4.39,4.03,0.0,0.0,73.67,100.0,23400,Weekday,Monday,Light_Load,6,January,0.7367,0
2018-01-22 06:45:00,3.96,3.38,0.0,0.0,76.06,100.0,24300,Weekday,Monday,Light_Load,6,January,0.7606,0
2018-01-22 07:00:00,3.82,3.2,0.0,0.0,76.66,100.0,25200,Weekday,Monday,Light_Load,7,January,0.7666,0
2018-01-22 07:15:00,4.25,4.0,0.0,0.0,72.82,100.0,26100,Weekday,Monday,Light_Load,7,January,0.7282,0
2018-01-22 07:30:00,4.46,3.96,0.0,0.0,74.78,100.0,27000,Weekday,Monday,Light_Load,7,January,0.7478,0
2018-01-22 07:45:00,5.4,4.75,0.0,0.0,75.09,100.0,27900,Weekday,Monday,Light_Load,7,January,0.7509,0
2018-01-22 08:00:00,6.01,4.07,0.0,0.0,82.8,100.0,28800,Weekday,Monday,Light_Load,8,January,0.828,0
2018-01-22 08:15:00,33.37,24.55,0.0,0.02,80.55,100.0,29700,Weekday,Monday,Light_Load,8,January,0.8055,0
2018-01-22 08:30:00,78.41,59.54,0.0,0.04,79.64,100.0,30600,Weekday,Monday,Light_Load,8,January,0.7964,1
2018-01-22 08:45:00,85.1,68.44,0.0,0.04,77.93,100.0,31500,Weekday,Monday,Light_Load,8,January,0.7793000000000001,1
2018-01-22 09:00:00,81.36,40.57,0.0,0.04,89.49,100.0,32400,Weekday,Monday,Light_Load,9,January,0.8948999999999999,1
2018-01-22 09:15:00,104.87,51.3,0.0,0.05,89.83,100.0,33300,Weekday,Monday,Medium_Load,9,January,0.8983,1
2018-01-22 09:30:00,89.35,35.68,0.0,0.04,92.87,100.0,34200,Weekday,Monday,Medium_Load,9,January,0.9287000000000001,1
2018-01-22 09:45:00,98.89,47.99,0.0,0.05,89.97,100.0,35100,Weekday,Monday,Medium_Load,9,January,0.8996999999999999,1
2018-01-22 10:00:00,82.48,34.16,0.0,0.04,92.39,100.0,36000,Weekday,Monday,Medium_Load,10,January,0.9239,1
2018-01-22 10:15:00,86.08,43.45,0.0,0.04,89.27,100.0,36900,Weekday,Monday,Maximum_Load,10,January,0.8926999999999999,1
2018-01-22 10:30:00,97.06,47.7,0.0,0.04,89.75,100.0,37800,Weekday,Monday,Maximum_Load,10,January,0.8975,1
2018-01-22 10:45:00,88.09,41.83,0.0,0.04,90.33,100.0,38700,Weekday,Monday,Maximum_Load,10,January,0.9033,1
2018-01-22 11:00:00,79.88,34.92,0.0,0.04,91.63,100.0,39600,Weekday,Monday,Maximum_Load,11,January,0.9163,1
2018-01-22 11:15:00,67.18,44.53,0.0,0.03,83.35,100.0,40500,Weekday,Monday,Maximum_Load,11,January,0.8334999999999999,1
2018-01-22 11:30:00,71.53,50.54,0.0,0.03,81.67,100.0,41400,Weekday,Monday,Maximum_Load,11,January,0.8167,1
2018-01-22 11:45:00,111.89,79.7,0.0,0.05,81.45,100.0,42300,Weekday,Monday,Maximum_Load,11,January,0.8145,1
2018-01-22 12:00:00,76.21,53.46,0.0,0.03,81.87,100.0,43200,Weekday,Monday,Maximum_Load,12,January,0.8187000000000001,1
2018-01-22 12:15:00,13.64,3.24,18.58,0.01,97.29,59.18,44100,Weekday,Monday,Medium_Load,12,January,1.643967556606962,0
2018-01-22 12:30:00,8.1,0.0,25.96,0.0,100.0,29.79,45000,Weekday,Monday,Medium_Load,12,January,3.356831151393085,0
2018-01-22 12:45:00,7.81,0.0,25.34,0.0,100.0,29.45,45900,Weekday,Monday,Medium_Load,12,January,3.395585738539898,0
2018-01-22 13:00:00,7.31,0.0,25.45,0.0,100.0,27.61,46800,Weekday,Monday,Medium_Load,13,January,3.621876131836291,0
2018-01-22 13:15:00,77.18,36.68,0.47,0.04,90.32,100.0,47700,Weekday,Monday,Medium_Load,13,January,0.9031999999999999,1
2018-01-22 13:30:00,84.92,43.34,0.0,0.04,89.07,100.0,48600,Weekday,Monday,Medium_Load,13,January,0.8906999999999999,1
2018-01-22 13:45:00,63.86,29.3,0.0,0.03,90.89,100.0,49500,Weekday,Monday,Medium_Load,13,January,0.9089,1
2018-01-22 14:00:00,67.75,32.11,0.0,0.03,90.36,100.0,50400,Weekday,Monday,Medium_Load,14,January,0.9036,1
2018-01-22 14:15:00,75.42,36.54,0.0,0.03,89.99,100.0,51300,Weekday,Monday,Medium_Load,14,January,0.8998999999999999,1
2018-01-22 14:30:00,65.66,28.44,0.0,0.03,91.76,100.0,52200,Weekday,Monday,Medium_Load,14,January,0.9176000000000001,1
2018-01-22 14:45:00,73.58,36.83,0.0,0.03,89.42,100.0,53100,Weekday,Monday,Medium_Load,14,January,0.8942,1
2018-01-22 15:00:00,68.51,32.98,0.0,0.03,90.1,100.0,54000,Weekday,Monday,Medium_Load,15,January,0.9009999999999999,1
2018-01-22 15:15:00,64.26,28.4,0.0,0.03,91.47,100.0,54900,Weekday,Monday,Medium_Load,15,January,0.9147,1
2018-01-22 15:30:00,57.35,21.96,0.0,0.03,93.39,100.0,55800,Weekday,Monday,Medium_Load,15,January,0.9339,1
2018-01-22 15:45:00,64.73,28.08,0.0,0.03,91.74,100.0,56700,Weekday,Monday,Medium_Load,15,January,0.9174,1
2018-01-22 16:00:00,74.66,33.08,0.0,0.03,91.43,100.0,57600,Weekday,Monday,Medium_Load,16,January,0.9143000000000001,1
2018-01-22 16:15:00,63.5,25.81,0.0,0.03,92.64,100.0,58500,Weekday,Monday,Medium_Load,16,January,0.9264,1
2018-01-22 16:30:00,64.94,21.82,0.0,0.03,94.79,100.0,59400,Weekday,Monday,Medium_Load,16,January,0.9479000000000001,1
2018-01-22 16:45:00,55.84,19.22,0.0,0.03,94.56,100.0,60300,Weekday,Monday,Medium_Load,16,January,0.9456,1
2018-01-22 17:00:00,71.89,33.05,0.0,0.03,90.86,100.0,61200,Weekday,Monday,Medium_Load,17,January,0.9086,1
2018-01-22 17:15:00,61.49,26.1,0.0,0.03,92.05,100.0,62100,Weekday,Monday,Maximum_Load,17,January,0.9205,1
2018-01-22 17:30:00,61.42,25.67,0.0,0.03,92.27,100.0,63000,Weekday,Monday,Maximum_Load,17,January,0.9227,1
2018-01-22 17:45:00,39.67,5.36,5.87,0.02,99.1,98.92,63900,Weekday,Monday,Maximum_Load,17,January,1.0018196522442377,0
2018-01-22 18:00:00,33.48,0.0,9.04,0.02,100.0,96.54,64800,Weekday,Monday,Maximum_Load,18,January,1.0358400662937641,0
2018-01-22 18:15:00,46.04,26.17,0.61,0.02,86.94,99.99,65700,Weekday,Monday,Maximum_Load,18,January,0.8694869486948695,0
2018-01-22 18:30:00,59.26,44.82,0.0,0.03,79.76,100.0,66600,Weekday,Monday,Maximum_Load,18,January,0.7976000000000001,1
2018-01-22 18:45:00,56.77,28.87,0.0,0.03,89.14,100.0,67500,Weekday,Monday,Maximum_Load,18,January,0.8914,1
2018-01-22 19:00:00,65.63,29.38,0.0,0.03,91.27,100.0,68400,Weekday,Monday,Maximum_Load,19,January,0.9127,1
2018-01-22 19:15:00,83.66,42.05,0.0,0.04,89.35,100.0,69300,Weekday,Monday,Maximum_Load,19,January,0.8935,1
2018-01-22 19:30:00,60.44,24.95,0.0,0.03,92.43,100.0,70200,Weekday,Monday,Maximum_Load,19,January,0.9243000000000001,1
2018-01-22 19:45:00,74.2,35.28,0.0,0.03,90.31,100.0,71100,Weekday,Monday,Maximum_Load,19,January,0.9031,1
2018-01-22 20:00:00,74.48,36.36,0.0,0.03,89.86,100.0,72000,Weekday,Monday,Maximum_Load,20,January,0.8986,1
2018-01-22 20:15:00,85.46,49.97,0.0,0.04,86.33,100.0,72900,Weekday,Monday,Medium_Load,20,January,0.8633,1
2018-01-22 20:30:00,62.6,27.94,0.0,0.03,91.32,100.0,73800,Weekday,Monday,Medium_Load,20,January,0.9131999999999999,1
2018-01-22 20:45:00,52.92,15.44,0.0,0.02,96.0,100.0,74700,Weekday,Monday,Medium_Load,20,January,0.96,1
2018-01-22 21:00:00,47.41,7.85,0.43,0.02,98.66,100.0,75600,Weekday,Monday,Medium_Load,21,January,0.9865999999999999,0
2018-01-22 21:15:00,39.42,0.22,3.67,0.02,100.0,99.57,76500,Weekday,Monday,Medium_Load,21,January,1.0043185698503565,0
2018-01-22 21:30:00,35.17,0.0,5.83,0.02,100.0,98.65,77400,Weekday,Monday,Medium_Load,21,January,1.013684744044602,0
2018-01-22 21:45:00,35.1,0.0,5.47,0.02,100.0,98.81,78300,Weekday,Monday,Medium_Load,21,January,1.0120433154539015,0
2018-01-22 22:00:00,39.78,1.01,1.69,0.02,99.97,99.91,79200,Weekday,Monday,Medium_Load,22,January,1.0006005404864378,0
2018-01-22 22:15:00,36.9,12.13,2.56,0.02,95.0,99.76,80100,Weekday,Monday,Maximum_Load,22,January,0.9522854851643945,0
